:START_ID,:TYPE,:END_ID
http://example.org/fda/6658360316564555471,hasRecallReason,CGMP Deviations: Firm went out of business and could no longer continue stability studies.
http://example.org/fda/4345974743262200128,hasRecallReason,Microbial Contamination of Non-Sterile Products: Bioburden out of specification results for Morphine Sulfate API.
http://example.org/fda/8218485386282252009,hasRecallType,Class II
http://example.org/fda/1315141679511226287,hasRecallReason,Lack of Assurance Sterility: Firm is recalling various drug products due to a non-approved method of sterilization.
http://example.org/fda/2643107810326183982,hasRecallReason,Chemical Contamination: Product recalled due to an elevated level of a residual solvent impurity in the API that exceeds the Threshold of Toxicological Concern (TTC) calculation for the impurity.
http://example.org/fda/7002005065341049048,hasRecallReason,"This recall of LIPTRUZET is being initiated due to  packaging defects. Some of the outer laminate foil pouches allowed in air and moisture, which could potentially decrease the effectiveness or change the characteristics of the product."
http://example.org/fda/2093943912642850078,hasRecallType,Class II
http://example.org/fda/5690688283863114187,hasRecallReason,"Lack of Assurance of Sterility; potential for a defective syringe cap, resulting in a non-integral unit"
http://example.org/fda/1142813141352456533,hasRecallReason,CGMP Deviations: Intermittent exposure to temperature excursion during storage.
http://example.org/fda/7645717689731015436,hasRecallType,Class II
http://example.org/fda/6472191523837515629,hasRecallType,Class III
http://example.org/fda/3543994620605935726,hasRecallReason,"CGMP Deviations: finished product produced with active ingredients recalled by the manufacturer, King Bio Inc., due to water contamination issues that could potentially affect the quality of this product."
http://example.org/fda/5849567340444636255,hasRecallType,Class II
http://example.org/fda/6925059999631253681,hasRecallType,Class III
http://example.org/fda/7739252233620817028,hasRecallType,Class II
http://example.org/fda/1291252698137508810,hasRecallType,Class II
http://example.org/fda/380865023867704079,hasRecallReason,Failed Stability Specifications: Below specification result for buprenorphine release rate.
http://example.org/fda/2834377656840734409,hasRecallType,Class III
http://example.org/fda/1497608214591708034,hasRecallReason,Microbial Contamination of Non-Sterile Products
http://example.org/fda/5807110359766546636,hasRecallReason,"Labeling: Label Mixup: PERPHENAZINE, Tablet, 8 mg may have potentially been mislabeled as the following drug:  NIFEdipine, Capsule, 10 mg, NDC 59762100401, Pedigree: AD52778_55, EXP: 5/20/2014."
http://example.org/fda/5862004479291370542,hasRecallReason,Lack of Assurance of Sterility; FDA inspectional findings resulted in concerns associated with quality control procedures that impacted sterility assurance
http://example.org/fda/3044548868984091977,hasRecallType,Class II
http://example.org/fda/6421046544370814463,hasRecallType,Class II
http://example.org/fda/1390928786270389761,hasRecallReason,Labeling: Not Elsewhere Classified: This product is misbranded because the product is not sterile and the labeling is misleading in relation to sterility claims.
http://example.org/fda/1551966173709212992,hasRecallReason,Marketed without an Approved NDA/ANDA: products were found to contain undeclared sildenafil
http://example.org/fda/3684473515189917511,hasRecallType,Class II
http://example.org/fda/3538725621261110904,hasRecallType,Class II
http://example.org/fda/3309978395713298308,hasRecallReason,CGMP Deviations: Firm did not adequately investigate customer complaints.
http://example.org/fda/4391837238336027994,hasRecallType,Class II
http://example.org/fda/9207793780382177016,hasRecallReason,Lack of Assurance of Sterility.
http://example.org/fda/2587449852097695253,hasRecallType,Class II
http://example.org/fda/7994568319266834322,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/9014846806144910241,hasRecallReason,Lack of Assurance of Sterility: Sterility could not be assured for compounded sterile renal nutritional prescriptions.
http://example.org/fda/5532118654308936721,hasRecallReason,CGMP Deviations: Products are underdosed or have an incorrect dosage regime.
http://example.org/fda/7438527658399186670,hasRecallType,Class I
http://example.org/fda/7975416540368056534,hasRecallType,Class II
http://example.org/fda/5151907207797773605,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/221318596039464384,hasRecallReason,Presence of Particulate Matter: API contaminated with glass particulate was used to produce sterile injectable drugs.
http://example.org/fda/3553778648603917013,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/6121598793798201419,hasRecallType,Class II
http://example.org/fda/3562280194981168888,hasRecallReason,Lack of sterility assurance;All lots of sterile products compounded by the pharmacy that are within expiry were recalled due to concerns associated with quality control procedures that present a potential risk to sterility assurance that were observed during a recent FDA inspection.
http://example.org/fda/4557493502924079406,hasRecallReason,Microbial contamination
http://example.org/fda/4701698022059088733,hasRecallType,Class II
http://example.org/fda/3495195552292565427,hasRecallReason,Lack of Assurance of Sterility and Stability Data does not Support Expiry: recent inspection observations associated with certain quality control procedures that present a risk to sterility and quality assurance.
http://example.org/fda/1314468477279680824,hasRecallType,Class II
http://example.org/fda/2290531880430569568,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/776057029063811243,hasRecallType,Class III
http://example.org/fda/1102543250002933575,hasRecallReason,Failed Impurities/Degradation Products: Out of specification levels of the impurity m-chlorobenzoic acid were observed.
http://example.org/fda/6355717142212364473,hasRecallType,Class II
http://example.org/fda/1860176053121681754,hasRecallType,Class II
http://example.org/fda/7810487455928626104,hasRecallType,Class III
http://example.org/fda/3355456004593439874,hasRecallReason,Out-of-specification test results obtained for identification testing based on HPTLC analysis.
http://example.org/fda/2858168771539071938,hasRecallReason,Lack of Assurance of Sterility; all sterile human compounded drugs within expiry
http://example.org/fda/3975569883174408744,hasRecallType,Class II
http://example.org/fda/814128516062705004,hasRecallType,Class I
http://example.org/fda/1443472022932438261,hasRecallType,Class II
http://example.org/fda/6361442044189741034,hasRecallReason,CGMP Deviations: These products have been found to be misbranded as unapproved new drugs
http://example.org/fda/5352190974573840176,hasRecallType,Class II
http://example.org/fda/1811674826730437845,hasRecallReason,CGMP Deviations: Intermittent exposure to temperature excursion during storage.
http://example.org/fda/2418288982795059167,hasRecallReason,"Marketed Without an Approved NDA/ANDA: These dietary supplements contain undeclared sildenafil, an analogue of sildenafil, and/or tadalafil."
http://example.org/fda/247127179553936082,hasRecallReason,Lack of sterility assurance
http://example.org/fda/1249042915159075060,hasRecallType,Class II
http://example.org/fda/2023096200388967778,hasRecallType,Class II
http://example.org/fda/5862004479291370542,hasRecallType,Class II
http://example.org/fda/7521460749435599233,hasRecallType,Class II
http://example.org/fda/5303975491330534363,hasRecallReason,Lack of Processing Control
http://example.org/fda/5907249398687717953,hasRecallType,Class I
http://example.org/fda/6457283958782729097,hasRecallReason,Marketed Without an Approved ANDA/NDA: presence of sibutramine
http://example.org/fda/2604408822254990765,hasRecallType,Class II
http://example.org/fda/6730607084477073492,hasRecallReason,CGMP Deviations: Pharmaceuticals were produced and distributed with active ingredients not manufactured according to Good Manufacturing Practices.
http://example.org/fda/7150800101904890030,hasRecallType,Class III
http://example.org/fda/827186348346506484,hasRecallType,Class II
http://example.org/fda/1232659104039000094,hasRecallType,Class II
http://example.org/fda/4604401595944914403,hasRecallType,Class II
http://example.org/fda/4926878072023357117,hasRecallType,Class III
http://example.org/fda/7194270257118630941,hasRecallType,Class II
http://example.org/fda/3292010419214146011,hasRecallReason,Lack of Assurance of Sterility
http://example.org/fda/3312214653122391137,hasRecallType,Class II
http://example.org/fda/6204783284194343752,hasRecallType,Class II
http://example.org/fda/7645717689731015436,hasRecallReason,"Labeling: Label Mixup: ACETAMINOPHEN, CHEW Tablet, 80 mg may have potentially been mislabeled as one of the following drugs:  BENAZEPRIL HCL, Tablet, 40 mg, NDC 65162075410, Pedigree: AD49423_1, EXP: 5/16/2014;  ASCORBIC ACID, Tablet, 250 mg, NDC 00904052260, Pedigree: W003101, EXP: 6/13/2014;  OMEGA-3 FATTY ACID, Capsule, 1000 mg, NDC 40985022921, Pedigree: AD30028_1, EXP: 5/8/2014;  TACROLIMUS,"
